symbol,earnings_date,eps_estimate,reported_eps,surprise
PG,"May 01, 2001, 12 AMEDT",0.35,0.36,+2.11
PG,"Jan 30, 2001, 12 AMEST",0.46,0.47,+1.17
PGR,"Aug 04, 2025, 8 AMEDT",-,-,-
PGR,"May 05, 2025, 4 PMEDT",-,-,-
PGR,"Feb 24, 2025, 4 PMEST",3.09,-,-
PGR,"Nov 05, 2024, 8 AMEST",3.64,-,-
PGR,"Oct 15, 2024, 8 AMEDT",3.67,3.59,-2.29
PGR,"Sep 13, 2024, 8 AMEDT",2.01,2.65,+31.84
PGR,"Aug 14, 2024, 8 AMEDT",2.01,2.65,+31.84
PGR,"Aug 06, 2024, 8 AMEDT",2.01,2.65,+31.84
PGR,"Jul 16, 2024, 8 AMEDT",2.02,2.65,+31.5
PGR,"Apr 12, 2024, 8 AMEDT",3.21,3.75,+16.82
PGR,"Jan 24, 2024, 8 AMEST",2.43,2.97,+22.26
PGR,"Oct 13, 2023, 8 AMEDT",1.72,2.09,+21.7
PGR,"Jul 13, 2023, 8 AMEDT",0.87,0.79,-8.7
PGR,"Apr 13, 2023, 8 AMEDT",1.37,0.63,-54.11
PGR,"Jan 25, 2023, 8 AMEST",1.43,1.52,+6.51
PGR,"Oct 13, 2022, 9 AMEDT",0.89,0.49,-44.71
PGR,"Jul 15, 2022, 8 AMEDT",0.93,1.07,+15.14
PGR,"May 02, 2022, 10 AMEDT",1.15,1.1,-4.64
PGR,"Jan 26, 2022, 8 AMEST",1,0.9,-9.64
PGR,"Oct 14, 2021, 8 AMEDT",0.21,0.14,-33.78
PGR,"Jul 15, 2021, 8 AMEDT",1.08,0.72,-33.39
PGR,"Apr 15, 2021, 8 AMEDT",1.72,1.72,-0.22
PGR,"Jan 27, 2021, 8 AMEST",1.67,1.83,+9.28
PGR,"Oct 14, 2020, 8 AMEDT",1.72,1.89,+9.71
PGR,"Jul 15, 2020, 9 AMEDT",1.74,1.84,+6.03
PGR,"Apr 15, 2020, 8 AMEDT",1.52,1.91,+25.66
PGR,"Jan 29, 2020, 11 AMEST",1.16,1.18,+1.85
PGR,"Oct 16, 2019, 8 AMEDT",1.31,1.33,+1.89
PGR,"Jul 17, 2019, 8 AMEDT",1.43,1.42,-0.95
PGR,"Apr 16, 2019, 8 AMEDT",1.37,1.33,-2.75
PGR,"Jan 23, 2019, 8 AMEST",1.01,1.24,+22.36
PGR,"Oct 16, 2018, 10 AMEDT",1.11,1.33,+19.32
PGR,"Jul 17, 2018, 8 AMEDT",1.11,1.15,+3.5
PGR,"Apr 17, 2018, 8 AMEDT",1.19,1.29,+8.74
PGR,"Jan 24, 2018, 8 AMEST",0.77,0.82,+6.49
PGR,"Oct 17, 2017, 8 AMEDT",0.34,0.41,+20.14
PGR,"Jul 18, 2017, 8 AMEDT",0.6,0.59,-0.93
PGR,"Apr 18, 2017, 8 AMEDT",0.69,0.67,-2.65
PGR,"Jan 25, 2017, 8 AMEST",0.51,0.63,+24.51
PGR,"Oct 13, 2016, 8 AMEDT",0.33,0.36,+8.57
PGR,"Jul 14, 2016, 8 AMEDT",0.33,0.29,-12.83
PGR,"Apr 14, 2016, 8 AMEDT",0.5,0.42,-16.47
PGR,"Jan 27, 2016, 8 AMEST",0.47,0.53,+13.7
PGR,"Oct 16, 2015, 8 AMEDT",0.48,0.49,+2.12
PGR,"Jul 17, 2015, 8 AMEDT",0.55,0.53,-3.42
PGR,"Apr 15, 2015, 9 AMEDT",0.43,0.46,+6.79
PGR,"Jan 28, 2015, 8 AMEST",0.45,0.6,+33.87
PGR,"Oct 10, 2014, 8 AMEDT",0.44,0.46,+4.55
PGR,"Jul 10, 2014, 12 AMEDT",0.48,0.45,-5.99
PGR,"Apr 09, 2014, 12 AMEDT",0.39,0.41,+4.8
PGR,"Jan 22, 2014, 12 AMEST",0.42,0.41,-3.45
PGR,"Oct 09, 2013, 12 AMEDT",0.36,0.36,+0.14
PGR,"Jul 11, 2013, 12 AMEDT",0.41,0.39,-4.82
PGR,"Apr 10, 2013, 12 AMEDT",0.45,0.42,-5.89
PGR,"Jan 18, 2013, 12 AMEST",0.34,0.34,+0.4
PGR,"Oct 12, 2012, 12 AMEDT",0.26,0.27,+3.41
PGR,"Jul 12, 2012, 12 AMEDT",0.27,0.2,-24.59
PGR,"Apr 11, 2012, 12 AMEDT",0.39,0.34,-13.5
PGR,"Jan 19, 2012, 12 AMEST",0.35,0.39,+10.99
PGR,"Oct 12, 2011, 12 AMEDT",0.28,0.29,+4.14
PGR,"Jul 14, 2011, 12 AMEDT",0.39,0.35,-10.91
PGR,"Apr 14, 2011, 12 AMEDT",0.43,0.45,+4.56
PGR,"Jan 20, 2011, 12 AMEST",0.36,0.37,+3.51
PGR,"Oct 14, 2010, 12 AMEDT",0.37,0.37,+0.19
PGR,"Jul 14, 2010, 12 AMEDT",0.36,0.36,+0.89
PGR,"Apr 14, 2010, 12 AMEDT",0.37,0.41,+9.87
PGR,"Jan 20, 2010, 12 AMEST",0.37,0.41,+10.98
PGR,"Oct 14, 2009, 12 AMEDT",0.33,0.36,+10.41
PGR,"Jul 10, 2009, 12 AMEDT",0.36,0.36,-0.96
PGR,"Apr 15, 2009, 12 AMEDT",0.42,0.42,-0.37
PGR,"Jan 21, 2009, 12 AMEST",0.35,0.3,-13.79
PGR,"Oct 10, 2008, 12 AMEDT",0.33,0.31,-6.59
PGR,"Jul 10, 2008, 12 AMEDT",0.37,0.36,-2.39
PGR,"Apr 09, 2008, 12 AMEDT",0.29,0.32,+10.13
PGR,"Jan 16, 2008, 12 AMEST",0.33,0.31,-5.72
PGR,"Oct 10, 2007, 12 AMEDT",0.37,0.37,-
PGR,"Jul 12, 2007, 12 AMEDT",0.45,0.39,-13.26
PGR,"Apr 11, 2007, 12 AMEDT",0.46,0.47,+1.88
PGR,"Jan 17, 2007, 12 AMEST",0.5,0.52,+5
PGR,"Oct 11, 2006, 12 AMEDT",0.5,0.53,+6.29
PGR,"Jul 13, 2006, 12 AMEDT",0.52,0.53,+2.1
PGR,"Apr 12, 2006, 12 AMEDT",0.49,0.55,+12.1
PGR,"Jan 18, 2006, 12 AMEST",0.39,0.39,-0.8
PGR,"Oct 12, 2005, 12 AMEDT",0.4,0.39,-2.75
PGR,"Jul 14, 2005, 12 AMEDT",0.49,0.5,+0.9
PGR,"Apr 14, 2005, 12 AMEDT",0.47,0.5,+6.19
PGR,"Jan 20, 2005, 12 AMEST",0.42,0.5,+20.72
PGR,"Oct 13, 2004, 12 AMEDT",0.42,0.43,+0.67
PGR,"Jul 14, 2004, 12 AMEDT",0.44,0.44,+0.82
PGR,"Apr 14, 2004, 12 AMEDT",0.44,0.48,+8.63
PGR,"Jan 21, 2004, 12 AMEST",0.38,0.41,+8.12
PGR,"Oct 22, 2003, 12 AMEDT",0.34,0.37,+6.14
PGR,"Jul 16, 2003, 12 AMEDT",0.31,0.31,-
PGR,"Apr 16, 2003, 12 AMEDT",0.27,0.33,+21.65
PGR,"Jan 22, 2003, 12 AMEST",0.21,0.2,-4.67
PGR,"Oct 16, 2002, 12 AMEDT",0.21,0.22,+5.49
PGR,"Jul 17, 2002, 12 AMEDT",0.2,0.18,-10.22
PGR,"Apr 17, 2002, 12 AMEDT",0.2,0.21,+5.49
PGR,"Jan 23, 2002, 12 AMEST",0.15,0.16,+4.13
PGR,"Oct 17, 2001, 12 AMEDT",0.13,0.17,+31.57
PLD,"Oct 14, 2025, 8 AMEDT",-,-,-
PLD,"Jul 15, 2025, 8 AMEDT",-,-,-
PLD,"Apr 15, 2025, 8 AMEDT",-,-,-
PLD,"Jan 15, 2025, 8 AMEST",0.65,-,-
PLD,"Oct 16, 2024, 8 AMEDT",0.63,1.08,+70.35
PLD,"Jul 17, 2024, 8 AMEDT",0.59,0.92,+54.88
PLD,"Apr 17, 2024, 8 AMEDT",0.56,0.63,+12
PLD,"Jan 17, 2024, 8 AMEST",0.55,0.68,+23.26
PLD,"Oct 17, 2023, 8 AMEDT",0.57,0.8,+39.13
PLD,"Jul 18, 2023, 8 AMEDT",1,1.31,+30.35
PLD,"Apr 18, 2023, 8 AMEDT",0.53,0.5,-4.89
PLD,"Jan 18, 2023, 8 AMEST",0.56,0.63,+11.5
PLD,"Oct 19, 2022, 8 AMEDT",1.22,1.36,+11.61
PLD,"Jul 18, 2022, 8 AMEDT",0.62,0.82,+31.9
PLD,"Apr 19, 2022, 8 AMEDT",0.55,1.54,+180
PLD,"Jan 19, 2022, 8 AMEST",0.61,1.67,+176.03
PLD,"Oct 15, 2021, 8 AMEDT",0.52,0.97,+85.94
PLD,"Jul 19, 2021, 8 AMEDT",0.44,0.81,+84.09
PLD,"Apr 19, 2021, 8 AMEDT",0.41,0.49,+19.51
PLD,"Jan 26, 2021, 8 AMEST",0.36,0.38,+4.83
PLD,"Oct 20, 2020, 8 AMEDT",0.31,0.4,+30.43
PLD,"Jul 21, 2020, 7 AMEDT",0.46,0.54,+18.03
PLD,"Apr 21, 2020, 8 AMEDT",0.3,0.7,+135.29
PLD,"Jan 22, 2020, 8 AMEST",0.39,0.59,+53.25
PLD,"Oct 15, 2019, 8 AMEDT",0.48,0.71,+47.92
PLD,"Jul 15, 2019, 7 PMEDT",0.36,0.6,+67.44
PLD,"Apr 16, 2019, 8 AMEDT",0.33,0.55,+66.67
PLD,"Jan 22, 2019, 8 AMEST",0.42,0.94,+123.81
PLD,"Oct 16, 2018, 8 AMEDT",0.35,0.6,+73.91
PLD,"Jul 17, 2018, 8 AMEDT",0.38,0.62,+63.77
PLD,"Apr 17, 2018, 8 AMEDT",0.37,0.68,+81.68
PLD,"Jan 23, 2018, 9 AMEST",0.34,0.55,+63.14
PLD,"Oct 17, 2017, 8 AMEDT",0.37,0.57,+55.74
PLD,"Jul 18, 2017, 8 AMEDT",0.45,0.5,+10.62
PLD,"Apr 18, 2017, 8 AMEDT",0.24,0.38,+59.44
PLD,"Jan 24, 2017, 8 AMEST",0.26,0.82,+210.61
PLD,"Oct 20, 2016, 8 AMEDT",0.31,0.52,+70.1
PLD,"Jul 19, 2016, 8 AMEDT",0.15,0.52,+249.67
PLD,"Apr 19, 2016, 8 AMEDT",0.1,0.39,+296.62
PLD,"Jan 26, 2016, 8 AMEST",0.13,0.23,+71.09
PLD,"Oct 20, 2015, 8 AMEDT",0.19,0.49,+157.5
PLD,"Jul 21, 2015, 8 AMEDT",0.13,0.27,+105.65
PLD,"Apr 19, 2015, 4 PMEDT",0.12,0.65,+453.66
PLD,"Jan 27, 2015, 8 AMEST",0.09,0.81,+800
PLD,"Oct 23, 2014, 10 AMEDT",0.09,0.23,+162.86
PLD,"Jul 22, 2014, 12 AMEDT",0.1,0.13,+32.21
PLD,"Apr 22, 2014, 12 AMEDT",0.06,0.01,-82.61
PLD,"Jan 30, 2014, 12 AMEST",0.04,0.12,+200
PLD,"Oct 23, 2013, 12 AMEDT",0.02,-0.02,-219.98
PLD,"Jul 24, 2013, 12 AMEDT",0.02,-,-100
PLD,"Apr 24, 2013, 12 AMEDT",0.03,-0.03,-220
PLD,"Feb 06, 2013, 12 AMEST",-0.03,0.02,+174.99
PLD,"Oct 23, 2012, 12 AMEDT",0.01,-0.1,-850.19
PLD,"Oct 26, 2011, 12 AMEDT",-0.12,0.12,+200
PLD,"Jul 28, 2011, 12 AMEDT",0.04,-0.15,-509.05
PLD,"Apr 20, 2011, 12 AMEDT",0.01,0.05,+400
PLD,"Feb 03, 2011, 12 AMEST",-0.01,-,+100
PLD,"Oct 20, 2010, 12 AMEDT",-0.01,-0.02,-100
PLD,"Jul 21, 2010, 12 AMEDT",-0.02,-,+100
PLD,"Apr 21, 2010, 12 AMEDT",-0.09,-0.01,+88.89
PLD,"Feb 02, 2010, 12 AMEST",-0.02,-0.05,-150
PLD,"Oct 21, 2009, 12 AMEDT",-,0.43,+21400
PLD,"Jul 28, 2009, 12 AMEDT",0.01,0.12,+1900
PLD,"Apr 28, 2009, 12 AMEDT",-1.16,-1.24,-6.9
PLD,"Jan 29, 2009, 12 AMEST",-1.13,-2.07,-83.1
PLD,"Oct 16, 2008, 12 AMEDT",0.34,0.24,-29.41
PLD,"Jul 16, 2008, 12 AMEDT",0.69,0.73,+6.57
PLD,"Apr 16, 2008, 12 AMEDT",0.31,0.39,+26.83
PLD,"Jan 29, 2008, 12 AMEST",0.88,0.92,+4.55
PLD,"Oct 16, 2007, 12 AMEDT",0.53,0.69,+30.19
PLD,"Jul 17, 2007, 12 AMEDT",0.38,1.1,+189.47
PLD,"Apr 18, 2007, 12 AMEDT",0.31,0.23,-26.4
PLD,"Jan 23, 2007, 12 AMEST",0.62,0.91,+47.97
PLD,"Oct 17, 2006, 12 AMEDT",0.44,0.33,-25
PLD,"Jul 11, 2006, 12 AMEDT",0.45,0.8,+79.78
PLD,"Apr 11, 2006, 12 AMEDT",0.17,0.26,+50
PLD,"Jan 23, 2006, 12 AMEST",0.73,1.56,+113.7
PLD,"Oct 11, 2005, 12 AMEDT",0.18,0.31,+72.22
PLD,"Jul 12, 2005, 12 AMEDT",0.25,0.45,+80
PLD,"Apr 18, 2005, 12 AMEDT",0.16,0.52,+235.48
PLD,"Feb 01, 2005, 12 AMEST",0.43,0.65,+51.16
PLD,"Oct 12, 2004, 12 AMEDT",0.28,0.35,+22.81
PLD,"Jul 13, 2004, 12 AMEDT",0.18,0.22,+22.22
PLD,"Apr 14, 2004, 12 AMEDT",0.17,0.19,+15.15
PLD,"Jan 13, 2004, 12 AMEST",0.23,0.32,+41.17
PLD,"Oct 28, 2003, 12 AMEST",0.25,0.26,+4
PLD,"Apr 07, 2003, 12 AMEDT",0.52,0.69,+32.69
PLD,"Jan 14, 2003, 12 AMEST",0.4,0.43,+7.5
PLD,"Oct 07, 2002, 12 AMEDT",0.47,0.3,-36.17
PLD,"Jul 08, 2002, 12 AMEDT",0.61,0.31,-49.18
PLD,"Jan 23, 2002, 12 AMEST",0.44,0.3,-31.82
PLD,"Oct 08, 2001, 12 AMEDT",0.34,0.34,-
PLD,"Jan 22, 2001, 12 AMEST",0.6,0.34,-43.33
PLTR,"Aug 04, 2025, 6 AMEDT",-,-,-
PLTR,"May 05, 2025, 6 AMEDT",-,-,-
PLTR,"Feb 03, 2025, 5 AMEST",-,-,-
PLTR,"Nov 04, 2024, 4 PMEST",0.09,-,-
PLTR,"Aug 05, 2024, 4 PMEDT",0.08,0.09,+10.8
PLTR,"May 06, 2024, 4 PMEDT",0.08,0.08,+2
PLTR,"Feb 05, 2024, 4 PMEST",0.08,0.08,+6.16
PLTR,"Nov 02, 2023, 7 AMEDT",0.06,0.07,+24.53
PLTR,"Aug 07, 2023, 4 PMEDT",0.05,0.05,-1.56
PLTR,"May 08, 2023, 4 PMEDT",0.04,0.05,+25.44
PLTR,"Feb 13, 2023, 4 PMEST",0.03,0.04,+50.26
PLTR,"Nov 07, 2022, 7 AMEST",0.02,0.01,-38.2
PLTR,"Aug 08, 2022, 7 AMEDT",0.03,-0.01,-132.92
PLTR,"May 09, 2022, 7 AMEDT",0.04,0.02,-45.95
PLTR,"Feb 17, 2022, 6 AMEST",0.04,0.02,-44.06
PLTR,"Nov 09, 2021, 7 AMEST",0.04,0.04,+9.38
PLTR,"Aug 12, 2021, 7 AMEDT",0.04,0.04,+12.99
PLTR,"May 11, 2021, 7 AMEDT",0.04,0.04,+9.08
PLTR,"Feb 16, 2021, 7 AMEST",0.02,0.06,+190.28
PLTR,"Nov 12, 2020, 4 PMEST",0.02,0.09,+359.18
PLTR,"Sep 30, 2020, 5 PMEDT",-,-,-
PM,"Jul 21, 2025, 7 AMEDT",-,-,-
PM,"Apr 21, 2025, 8 AMEDT",-,-,-
PM,"Feb 06, 2025, 8 AMEST",-,-,-
PM,"Oct 22, 2024, 6 AMEDT",1.82,1.91,+4.83
PM,"Jul 23, 2024, 6 AMEDT",1.57,1.59,+1.36
PM,"Apr 23, 2024, 7 AMEDT",1.41,1.5,+6.26
PM,"Feb 08, 2024, 7 AMEST",1.45,1.36,-5.98
PM,"Oct 19, 2023, 7 AMEDT",1.61,1.67,+3.66
PM,"Jul 20, 2023, 6 AMEDT",1.47,1.6,+8.58
PM,"Apr 20, 2023, 7 AMEDT",1.34,1.38,+2.7
PM,"Feb 09, 2023, 6 AMEST",1.24,1.39,+12.21
PM,"Oct 20, 2022, 6 AMEDT",1.36,1.53,+12.57
PM,"Jul 21, 2022, 6 AMEDT",1.26,1.48,+17.46
PM,"Apr 21, 2022, 6 AMEDT",1.49,1.56,+4.59
PM,"Feb 10, 2022, 6 AMEST",1.33,1.35,+1.72
PM,"Oct 19, 2021, 6 AMEDT",1.55,1.58,+2.2
PM,"Jul 20, 2021, 6 AMEDT",1.55,1.57,+1.21
PM,"Apr 20, 2021, 6 AMEDT",1.4,1.57,+12.28
PM,"Feb 04, 2021, 9 AMEST",1.21,1.26,+3.91
PM,"Oct 20, 2020, 6 AMEDT",1.36,1.42,+4.13
PM,"Jul 21, 2020, 6 AMEDT",1.1,1.29,+17.35
PM,"Apr 21, 2020, 7 AMEDT",1.13,1.21,+7.04
PM,"Feb 06, 2020, 6 AMEST",1.21,1.22,+0.86
PM,"Oct 17, 2019, 6 AMEDT",1.36,1.43,+5.5
PM,"Jul 18, 2019, 6 AMEDT",1.32,1.46,+10.37
PM,"Apr 18, 2019, 6 AMEDT",0.97,1.09,+12.08
PM,"Feb 07, 2019, 9 AMEST",1.16,1.25,+7.43
PM,"Oct 18, 2018, 6 AMEDT",1.28,1.44,+12.72
PM,"Jul 19, 2018, 6 AMEDT",1.23,1.41,+14.83
PM,"Apr 19, 2018, 6 AMEDT",0.9,1,+11.04
PM,"Feb 08, 2018, 7 AMEST",1.35,1.32,-2.22
PM,"Oct 19, 2017, 7 AMEDT",1.38,1.27,-8.15
PM,"Jul 20, 2017, 6 AMEDT",1.23,1.14,-7.11
PM,"Apr 20, 2017, 7 AMEDT",1.03,0.98,-4.75
PM,"Feb 02, 2017, 6 AMEST",1.12,1.1,-1.37
PM,"Oct 18, 2016, 7 AMEDT",1.23,1.25,+1.3
PM,"Jul 19, 2016, 6 AMEDT",1.2,1.15,-4
PM,"Apr 19, 2016, 6 AMEDT",1.11,0.98,-11.66
PM,"Feb 04, 2016, 6 AMEST",0.81,0.81,+0.43
PM,"Oct 15, 2015, 6 AMEDT",1.11,1.24,+11.36
PM,"Jul 16, 2015, 6 AMEDT",1.13,1.21,+6.88
PM,"Apr 16, 2015, 6 AMEDT",1.01,1.16,+14.48
PM,"Feb 05, 2015, 10 AMEST",1.06,1.03,-2.97
PM,"Oct 16, 2014, 7 AMEDT",1.33,1.39,+4.22
PM,"Jul 17, 2014, 12 AMEDT",1.24,1.41,+13.82
PM,"Apr 17, 2014, 12 AMEDT",1.16,1.19,+2.31
PM,"Feb 06, 2014, 12 AMEST",1.37,1.37,+0.23
PM,"Oct 17, 2013, 12 AMEDT",1.43,1.44,+0.53
PM,"Jul 18, 2013, 12 AMEDT",1.41,1.3,-7.54
PM,"Apr 18, 2013, 12 AMEDT",1.34,1.29,-3.72
PM,"Feb 07, 2013, 12 AMEST",1.22,1.24,+1.28
PM,"Oct 18, 2012, 12 AMEDT",1.39,1.38,-0.81
PM,"Jul 19, 2012, 12 AMEDT",1.34,1.36,+1.38
PM,"Apr 19, 2012, 12 AMEDT",1.19,1.25,+4.7
PM,"Feb 09, 2012, 12 AMEST",1.09,1.1,+0.56
PM,"Oct 20, 2011, 12 AMEDT",1.24,1.37,+10.76
PM,"Jul 21, 2011, 12 AMEDT",1.22,1.34,+9.9
PM,"Apr 21, 2011, 12 AMEDT",1.05,1.06,+1.4
PM,"Feb 10, 2011, 12 AMEST",0.96,0.97,+0.6
PM,"Oct 21, 2010, 12 AMEDT",1.01,1,-1.48
PM,"Jul 22, 2010, 12 AMEDT",0.97,1,+3.19
PM,"Apr 22, 2010, 12 AMEDT",0.93,0.9,-3.04
PM,"Feb 11, 2010, 12 AMEST",0.79,0.81,+3.18
PM,"Oct 22, 2009, 12 AMEDT",0.91,0.93,+2.3
PM,"Jul 23, 2009, 12 AMEDT",0.77,0.83,+7.92
PM,"Apr 23, 2009, 12 AMEDT",0.69,0.74,+6.78
PM,"Feb 04, 2009, 12 AMEST",0.62,0.71,+15.26
PM,"Oct 22, 2008, 12 AMEDT",0.9,0.93,+3.79
PM,"Jul 23, 2008, 12 AMEDT",0.83,0.87,+4.69
PM,"Apr 23, 2008, 12 AMEDT",0.77,0.89,+15.21
PYPL,"Jul 28, 2025, 8 AMEDT",-,-,-
PYPL,"Apr 28, 2025, 11 AMEDT",-,-,-
PYPL,"Feb 05, 2025, 5 AMEST",-,-,-
PYPL,"Oct 30, 2024, 6 AMEDT",1.07,-,-
PYPL,"Jul 30, 2024, 7 AMEDT",0.99,1.19,+20.62
PYPL,"Apr 30, 2024, 7 AMEDT",1.22,1.4,+15.1
PYPL,"Feb 07, 2024, 4 PMEST",1.36,1.48,+8.58
PYPL,"Nov 01, 2023, 4 PMEDT",1.23,1.3,+5.86
PYPL,"Aug 02, 2023, 4 PMEDT",1.16,1.16,-0.29
PYPL,"May 08, 2023, 4 PMEDT",1.1,1.17,+6.56
PYPL,"Feb 09, 2023, 4 PMEST",1.2,1.24,+3.38
PYPL,"Nov 03, 2022, 4 PMEDT",0.96,1.08,+12.71
PYPL,"Aug 02, 2022, 4 PMEDT",0.86,0.93,+8.21
PYPL,"Apr 27, 2022, 4 PMEDT",0.88,0.88,+0.32
PYPL,"Feb 01, 2022, 4 PMEST",1.12,1.11,-1.08
PYPL,"Nov 08, 2021, 4 PMEST",1.07,1.11,+3.5
PYPL,"Jul 28, 2021, 4 PMEDT",1.12,1.15,+2.46
PYPL,"May 05, 2021, 4 PMEDT",1.01,1.22,+20.32
PYPL,"Feb 03, 2021, 4 PMEST",1,1.08,+8.23
PYPL,"Nov 02, 2020, 4 PMEST",0.94,1.07,+13.59
PYPL,"Jul 29, 2020, 4 PMEDT",0.88,1.07,+21.95
PYPL,"May 06, 2020, 4 PMEDT",0.75,0.83,+10.53
PYPL,"Jan 29, 2020, 4 PMEST",0.83,0.86,+3.04
PYPL,"Oct 23, 2019, 4 PMEDT",0.52,0.61,+16.45
PYPL,"Jul 24, 2019, 4 PMEDT",0.75,0.86,+15.39
PYPL,"Apr 24, 2019, 4 PMEDT",0.68,0.78,+15.28
PYPL,"Jan 30, 2019, 4 PMEST",0.67,0.69,+3.49
PYPL,"Oct 18, 2018, 4 PMEDT",0.54,0.58,+7.21
PYPL,"Jul 25, 2018, 4 PMEDT",0.57,0.58,+2.56
PYPL,"Apr 25, 2018, 4 PMEDT",0.54,0.57,+5.63
PYPL,"Jan 31, 2018, 4 PMEST",0.52,0.55,+5.86
PYPL,"Oct 19, 2017, 4 PMEDT",0.43,0.46,+5.9
PYPL,"Jul 26, 2017, 4 PMEDT",0.43,0.46,+8.01
PYPL,"Apr 26, 2017, 4 PMEDT",0.41,0.44,+6.45
PYPL,"Jan 26, 2017, 4 PMEST",0.42,0.42,+0.73
PYPL,"Oct 20, 2016, 4 PMEDT",0.35,0.35,+0.27
PYPL,"Jul 21, 2016, 5 PMEDT",0.36,0.36,+0.35
PYPL,"Apr 27, 2016, 4 PMEDT",0.35,0.37,+4.77
PYPL,"Jan 27, 2016, 4 PMEST",0.35,0.36,+4.22
PYPL,"Oct 28, 2015, 4 PMEDT",0.29,0.31,+7.11
PYPL,"Jul 29, 2015, 5 PMEDT",0.31,0.33,+4.95
PYPL,"Jul 01, 2015, 4 PMEDT",-,0.29,-
QCOM,"Jul 29, 2025, 4 PMEDT",-,-,-
QCOM,"Apr 29, 2025, 4 PMEDT",-,-,-
QCOM,"Jan 29, 2025, 4 PMEST",-,-,-
QCOM,"Oct 30, 2024, 4 PMEDT",2.56,-,-
QCOM,"Jul 31, 2024, 4 PMEDT",2.25,2.33,+3.57
QCOM,"May 01, 2024, 4 PMEDT",2.32,2.44,+5.11
QCOM,"Jan 31, 2024, 4 PMEST",2.37,2.75,+16.01
QCOM,"Nov 01, 2023, 4 PMEDT",1.91,2.02,+5.97
QCOM,"Aug 02, 2023, 4 PMEDT",1.81,1.87,+3.47
QCOM,"May 03, 2023, 4 PMEDT",2.15,2.15,+0.07
QCOM,"Feb 02, 2023, 4 PMEST",2.34,2.37,+1.15
QCOM,"Nov 02, 2022, 4 PMEDT",3.13,3.13,+0.06
QCOM,"Jul 27, 2022, 4 PMEDT",2.87,2.96,+3.29
QCOM,"Apr 27, 2022, 4 PMEDT",2.91,3.21,+10.23
QCOM,"Feb 02, 2022, 4 PMEST",3.01,3.23,+7.35
QCOM,"Nov 03, 2021, 4 PMEDT",2.26,2.55,+12.79
QCOM,"Jul 28, 2021, 4 PMEDT",1.68,1.92,+14.32
QCOM,"Apr 28, 2021, 4 PMEDT",1.67,1.9,+13.99
QCOM,"Feb 03, 2021, 4 PMEST",2.1,2.17,+3.19
QCOM,"Nov 04, 2020, 4 PMEST",1.17,1.45,+24.04
QCOM,"Jul 29, 2020, 4 PMEDT",0.71,0.86,+21.42
QCOM,"Apr 29, 2020, 4 PMEDT",0.78,0.88,+12.24
QCOM,"Feb 05, 2020, 4 PMEST",0.85,0.99,+15.93
QCOM,"Nov 06, 2019, 4 PMEST",0.71,0.78,+10.4
QCOM,"Jul 31, 2019, 4 PMEDT",0.75,0.8,+6.73
QCOM,"May 01, 2019, 4 PMEDT",0.72,0.77,+7.66
QCOM,"Jan 30, 2019, 4 PMEST",1.09,1.2,+9.99
QCOM,"Nov 07, 2018, 4 PMEST",0.83,0.9,+9.01
QCOM,"Jul 25, 2018, 4 PMEDT",0.71,0.75,+5.95
QCOM,"Apr 25, 2018, 4 PMEDT",0.68,0.8,+17.09
QCOM,"Jan 31, 2018, 4 PMEST",0.91,0.98,+7.32
QCOM,"Nov 01, 2017, 4 PMEDT",0.81,0.92,+13.37
QCOM,"Jul 19, 2017, 4 PMEDT",0.81,0.83,+3.01
QCOM,"Apr 19, 2017, 4 PMEDT",1.19,1.34,+12.14
QCOM,"Jan 25, 2017, 4 PMEST",1.18,1.19,+0.77
QCOM,"Nov 02, 2016, 4 PMEDT",1.13,1.28,+13.64
QCOM,"Jul 20, 2016, 4 PMEDT",0.97,1.16,+19.96
QCOM,"Apr 20, 2016, 4 PMEDT",0.96,1.04,+7.85
QCOM,"Jan 27, 2016, 4 PMEST",0.9,0.97,+7.31
QCOM,"Nov 04, 2015, 4 PMEST",0.86,0.91,+5.6
QCOM,"Jul 22, 2015, 4 PMEDT",0.95,0.99,+4.68
QCOM,"Apr 22, 2015, 4 PMEDT",1.33,1.4,+5.3
QCOM,"Jan 28, 2015, 4 PMEST",1.25,1.34,+6.86
QCOM,"Nov 05, 2014, 4 PMEST",1.31,1.26,-3.99
QCOM,"Jul 23, 2014, 12 AMEDT",1.22,1.44,+18.44
QCOM,"Apr 23, 2014, 12 AMEDT",1.22,1.31,+7.26
QCOM,"Jan 29, 2014, 12 AMEST",1.18,1.01,-14.21
QCOM,"Nov 06, 2013, 12 AMEST",1.08,1.05,-2.98
QCOM,"Jul 24, 2013, 12 AMEDT",1.03,1.03,-0.08
QCOM,"Apr 24, 2013, 12 AMEDT",1.17,1.17,+0.16
QCOM,"Jan 30, 2013, 12 AMEST",1.13,1.26,+11.97
QCOM,"Nov 07, 2012, 12 AMEST",0.82,0.89,+9.09
QCOM,"Jul 18, 2012, 12 AMEDT",0.86,0.85,-1.23
QCOM,"Apr 18, 2012, 12 AMEDT",0.96,1.01,+5.69
QCOM,"Feb 01, 2012, 12 AMEST",0.9,0.97,+7.44
QCOM,"Nov 02, 2011, 12 AMEDT",0.78,0.8,+2.44
QCOM,"Jul 20, 2011, 12 AMEDT",0.71,0.73,+2.99
